AFR_T,LFR_T,BFR_T,D5_T,D10_T,D50_T,D90_T,AFR_V1,LFR_V1,BFR_V1,D5_V1,D10_V1,D50_V1,D90_V1,AFR_V2,LFR_V2,BFR_V2,D5_V2,D10_V2,D50_V2,D90_V2,AFR_V3,LFR_V3,BFR_V3,D5_V3,D10_V3,D50_V3,D90_V3
5.4890738,21.956295,2.1956296,8.014807,10.473036,37.92143,654.5831,4.665713,18.66285,2.1956296,8.066252,10.627184,38.813263,678.5932,4.9401665,21.956295,2.1956296,8.032553,10.525984,38.137016,660.8345,4.391259,17.565035,3.2934442,8.268711,11.250819,42.27292,725.43646
5.497261,21.989044,2.1989043,8.014653,10.472578,37.918755,654.4954,4.672672,18.690687,2.1989043,8.0660715,10.62664,38.81015,678.524,4.9475346,21.989044,2.1989043,8.0323925,10.525504,38.134247,660.75195,4.3978086,17.591234,3.2983568,8.268425,11.249932,42.268085,725.39325
5.5,22,2.2,8.014495,10.472106,37.915997,654.4049,4.675,18.7,2.2,8.065886,10.62608,38.80694,678.4526,4.95,22,2.2,8.0322275,10.52501,38.13139,660.6667,4.4,17.6,3.3,8.26813,11.249018,42.2631,725.34863
5.497261,21.989044,2.1989043,8.014333,10.471623,37.913174,654.31226,4.672672,18.690687,2.1989043,8.065696,10.625506,38.803654,678.37946,4.9475346,21.989044,2.1989043,8.032058,10.524505,38.128468,660.5794,4.3978086,17.591234,3.2983568,8.267829,11.248082,42.258007,725.303
5.4890738,21.956295,2.1956296,8.014168,10.471134,37.910316,654.2182,4.665713,18.66285,2.1956296,8.065503,10.624926,38.800323,678.3053,4.9401665,21.956295,2.1956296,8.031886,10.523992,38.125504,660.4908,4.391259,17.565035,3.2934442,8.267524,11.247135,42.252846,725.2567
5.475528,21.902111,2.1902113,8.014003,10.470642,37.907444,654.12354,4.6541986,18.616795,2.1902113,8.06531,10.624342,38.796978,678.23065,4.927975,21.902111,2.1902113,8.031714,10.523477,38.122524,660.40155,4.3804226,17.52169,3.285317,8.267217,11.246183,42.247658,725.2102
5.456773,21.827091,2.1827092,8.013838,10.470152,37.90458,654.029,4.638257,18.553028,2.1827092,8.065117,10.62376,38.79364,678.15607,4.9110956,21.827091,2.1827092,8.031542,10.522962,38.119553,660.3124,4.3654184,17.461674,3.2740636,8.2669115,11.245234,42.242485,725.16376
5.4330125,21.73205,2.1732051,8.013675,10.4696665,37.90174,653.9353,4.6180606,18.472242,2.1732051,8.064925,10.623184,38.79034,678.0823,4.8897114,21.73205,2.1732051,8.031372,10.522453,38.11661,660.2241,4.3464103,17.385641,3.2598076,8.266608,11.244294,42.23737,725.11786
5.4045086,21.618034,2.1618035,8.013515,10.469191,37.89896,653.8433,4.593832,18.375328,2.1618035,8.064738,10.62262,38.7871,678.00977,4.864058,21.618034,2.1618035,8.031205,10.521955,38.113728,660.1374,4.323607,17.294428,3.242705,8.266312,11.243374,42.23235,725.07275
5.371572,21.48629,2.148629,8.01336,10.468728,37.896255,653.7538,4.5658364,18.263346,2.148629,8.064556,10.62207,38.783955,677.93915,4.834415,21.48629,2.148629,8.031043,10.521469,38.110924,660.053,4.297258,17.189032,3.2229433,8.266024,11.242478,42.227474,725.0289
5.334565,21.338263,2.1338263,8.01321,10.468283,37.893654,653.6674,4.5343804,18.137522,2.1338263,8.064381,10.621541,38.780922,677.87115,4.801109,21.338263,2.1338263,8.030887,10.521002,38.108223,659.97156,4.2676525,17.07061,3.2007391,8.265746,11.241616,42.222775,724.98663
5.2938924,21.175571,2.117557,8.013067,10.467858,37.89117,653.585,4.499809,17.999235,2.117557,8.064214,10.6210375,38.77803,677.8062,4.7645035,21.175571,2.117557,8.030738,10.520557,38.105648,659.8939,4.235114,16.940456,3.1763356,8.265481,11.240796,42.218304,724.94635
5.25,21,2.1,8.012933,10.467459,37.888836,653.50745,4.4625,17.85,2.1,8.064056,10.6205635,38.775314,677.7451,4.725,21,2.1,8.030598,10.520139,38.10323,659.82086,4.2,16.8,3.15,8.265232,11.240024,42.214096,724.90845
5.203368,20.813473,2.0813472,8.012809,10.467088,37.88667,653.4354,4.422863,17.691452,2.0813472,8.0639105,10.620125,38.772793,677.6884,4.683031,20.813473,2.0813472,8.030468,10.519751,38.100983,659.753,4.1626945,16.650778,3.1220212,8.265002,11.239308,42.210197,724.8733
5.1545086,20.618032,2.0618033,8.012695,10.466751,37.8847,653.36975,4.381332,17.52533,2.0618033,8.063778,10.619724,38.7705,677.6368,4.639058,20.618032,2.0618033,8.03035,10.519397,38.098938,659.6911,4.1236067,16.494427,3.0927052,8.264792,11.238657,42.206646,724.8413
5.1039557,20.415823,2.0415823,8.012594,10.466451,37.882942,653.3113,4.3383627,17.353449,2.0415823,8.06366,10.619369,38.768456,677.59076,4.59356,20.415823,2.0415823,8.030244,10.519082,38.09712,659.636,4.0831647,16.332659,3.0623736,8.2646055,11.238077,42.203487,724.8128
5.052264,20.209057,2.0209057,8.012507,10.466191,37.881424,653.2607,4.2944245,17.177698,2.0209057,8.063558,10.6190605,38.76669,677.5509,4.547038,20.209057,2.0209057,8.030153,10.518809,38.095543,659.5883,4.0418115,16.167246,3.0313585,8.264444,11.2375765,42.20076,724.7882
5,20,2,8.012435,10.465976,37.880165,653.21875,4.25,17,2,8.063473,10.618805,38.76523,677.51794,4.5,20,2,8.030078,10.518584,38.09424,659.54877,4,16,3,8.264311,11.237163,42.1985,724.7678
4.947736,19.790943,1.9790943,8.012379,10.465808,37.87919,653.1861,4.2055755,16.822302,1.9790943,8.063407,10.618607,38.764088,677.4923,4.4529624,19.790943,1.9790943,8.030019,10.518409,38.093224,659.51807,3.9581885,15.832755,2.9686415,8.264207,11.236841,42.19675,724.752
4.896044,19.584177,1.9584177,8.01234,10.465692,37.878506,653.16345,4.1616373,16.64655,1.9584177,8.063361,10.618469,38.763298,677.4745,4.40644,19.584177,1.9584177,8.029978,10.518287,38.092518,659.4967,3.9168353,15.66734,2.9376266,8.264135,11.236618,42.195534,724.7411
4.8454914,19.381966,1.9381964,8.012319,10.465629,37.87814,653.1513,4.1186676,16.47467,1.9381964,8.063336,10.618395,38.762875,677.465,4.3609424,19.381966,1.9381964,8.029956,10.518221,38.092136,659.4852,3.8763928,15.505572,2.907295,8.264097,11.2365,42.19489,724.73535
4.796632,19.186527,1.9186527,8.012316,10.465623,37.8781,653.15015,4.077137,16.308548,1.9186527,8.063334,10.618388,38.762833,677.4642,4.3169684,19.186527,1.9186527,8.029954,10.518214,38.0921,659.4842,3.837305,15.349221,2.877979,8.264094,11.23649,42.19484,724.7349
4.75,19,1.9,8.012334,10.465674,37.878403,653.16034,4.0375,16.15,1.9,8.0633545,10.618449,38.763187,677.4723,4.275,19,1.9,8.029972,10.518269,38.09241,659.49384,3.7999997,15.199999,2.8500001,8.264128,11.236593,42.195404,724.7401
4.7061076,18.82443,1.8824431,8.012371,10.465785,37.87905,653.1821,4.000191,16.000765,1.8824431,8.063398,10.618582,38.763947,677.4895,4.235497,18.82443,1.8824431,8.030011,10.518385,38.093082,659.51434,3.7648861,15.059545,2.8236644,8.264197,11.236812,42.19659,724.7509
4.665435,18.66174,1.866174,8.012428,10.465956,37.88005,653.21564,3.9656196,15.862478,1.866174,8.063466,10.618785,38.76511,677.5159,4.198891,18.66174,1.866174,8.03007,10.518564,38.09412,659.5459,3.732348,14.929391,2.7992609,8.264305,11.237145,42.19841,724.7674
4.6284275,18.51371,1.851371,8.012506,10.466186,37.881397,653.2607,3.9341636,15.736655,1.851371,8.063557,10.619059,38.76668,677.5515,4.165585,18.51371,1.851371,8.030151,10.5188055,38.095516,659.5884,3.702742,14.810968,2.7770565,8.26445,11.237595,42.20086,724.7896
4.5954914,18.381966,1.8381968,8.012603,10.466475,37.883083,653.3171,3.9061677,15.62467,1.8381968,8.063671,10.619402,38.76865,677.596,4.1359425,18.381966,1.8381968,8.030252,10.519108,38.097263,659.64154,3.676393,14.705573,2.757295,8.264631,11.238156,42.20392,724.8173
4.5669875,18.267948,1.826795,8.012718,10.466819,37.885098,653.38434,3.8819394,15.527758,1.826795,8.063807,10.619811,38.770996,677.64905,4.1102886,18.267948,1.826795,8.030374,10.519469,38.099354,659.70496,3.65359,14.61436,2.7401922,8.264847,11.238827,42.207573,724.85034
4.543227,18.17291,1.8172908,8.012852,10.4672165,37.88742,653.46185,3.861743,15.446973,1.8172908,8.063963,10.620283,38.773705,677.71014,4.0889044,18.17291,1.8172908,8.030513,10.519885,38.101765,659.778,3.6345816,14.538326,2.7259364,8.265096,11.239599,42.21178,724.88837
4.5244718,18.097887,1.8097887,8.013001,10.467663,37.890026,653.5487,3.845801,15.383204,1.8097887,8.064139,10.620812,38.77674,677.7786,4.0720243,18.097887,1.8097887,8.030669,10.520353,38.10447,659.85986,3.6195774,14.47831,2.714683,8.265375,11.240466,42.216503,724.931
4.510926,18.043703,1.8043704,8.013166,10.468152,37.89289,653.64386,3.8342872,15.33715,1.8043704,8.064332,10.621394,38.780075,677.8537,4.0598335,18.043703,1.8043704,8.030841,10.520866,38.107437,659.9495,3.6087408,14.434963,2.7065556,8.265681,11.241416,42.221684,724.9777
4.5027394,18.010956,1.8010956,8.013343,10.468678,37.89597,653.7461,3.8273282,15.309313,1.8010956,8.06454,10.62202,38.783665,677.9343,4.052465,18.010956,1.8010956,8.031026,10.521419,38.11063,660.0459,3.6021912,14.408765,2.7016435,8.26601,11.242438,42.227253,725.0279
4.5,18,1.8,8.013531,10.469236,37.899227,653.854,3.825,15.3,1.8,8.064759,10.622682,38.787457,678.0194,4.05,18,1.8,8.031221,10.522003,38.114006,660.14764,3.6,14.4,2.7,8.266358,11.243519,42.23314,725.0809
4.5027394,18.010956,1.8010956,8.013725,10.469816,37.902615,653.9661,3.8273282,15.309313,1.8010956,8.064987,10.62337,38.791405,678.1078,4.052465,18.010956,1.8010956,8.0314245,10.522611,38.11752,660.25336,3.6021912,14.408765,2.7016435,8.266721,11.244642,42.23926,725.1359
4.510926,18.043703,1.8043704,8.013925,10.47041,37.906086,654.0808,3.8342872,15.33715,1.8043704,8.065221,10.624075,38.79545,678.19824,4.0598335,18.043703,1.8043704,8.031633,10.523233,38.12112,660.36145,3.6087408,14.434963,2.7065556,8.267092,11.245793,42.245533,725.19226
4.5244718,18.097887,1.8097887,8.014127,10.47101,37.90959,654.1964,3.845801,15.383204,1.8097887,8.065457,10.624787,38.799534,678.28937,4.0720243,18.097887,1.8097887,8.031843,10.523863,38.12476,660.4704,3.6195774,14.47831,2.714683,8.267466,11.246955,42.251865,725.249
4.543227,18.17291,1.8172908,8.014327,10.471607,37.913082,654.31116,3.861743,15.446973,1.8172908,8.065693,10.625496,38.803596,678.3799,4.0889044,18.17291,1.8172908,8.032053,10.524488,38.128376,660.5786,3.6345816,14.538326,2.7259364,8.2678385,11.248111,42.258163,725.3055
4.5669875,18.267948,1.826795,8.0145235,10.472193,37.916504,654.4235,3.8819394,15.527758,1.826795,8.065923,10.626191,38.80758,678.4685,4.1102886,18.267948,1.826795,8.032258,10.525103,38.131924,660.6845,3.65359,14.61436,2.7401922,8.268203,11.249244,42.264336,725.3607
4.5954914,18.381966,1.8381968,8.014713,10.472758,37.919807,654.53186,3.9061677,15.62467,1.8381968,8.066146,10.626863,38.811424,678.5539,4.1359425,18.381966,1.8381968,8.032456,10.525695,38.13535,660.7866,3.676393,14.705573,2.757295,8.268556,11.250338,42.270294,725.414
4.6284275,18.51371,1.851371,8.0148945,10.473296,37.922947,654.63464,3.9341636,15.736655,1.851371,8.066357,10.627501,38.81508,678.63495,4.165585,18.51371,1.851371,8.032645,10.526258,38.138607,660.88354,3.702742,14.810968,2.7770565,8.26889,11.251376,42.275955,725.46454
4.665435,18.66174,1.866174,8.015063,10.473799,37.925884,654.7305,3.9656196,15.862478,1.866174,8.066555,10.628097,38.818497,678.71063,4.198891,18.66174,1.866174,8.032821,10.526786,38.14165,660.97394,3.732348,14.929391,2.7992609,8.269203,11.252347,42.281242,725.5117
4.7061076,18.82443,1.8824431,8.015218,10.474259,37.928577,654.8184,4.000191,16.000765,1.8824431,8.066736,10.628644,38.821632,678.7799,4.235497,18.82443,1.8824431,8.032983,10.527269,38.144444,661.05676,3.7648861,15.059545,2.8236644,8.26949,11.253238,42.28609,725.55493
4.75,19,1.9,8.015357,10.474673,37.930992,654.89716,4.0375,16.15,1.9,8.066899,10.629135,38.824444,678.84204,4.275,19,1.9,8.033128,10.527702,38.14695,661.131,3.7999997,15.199999,2.8500001,8.269748,11.254036,42.290443,725.5937
4.796632,19.186527,1.9186527,8.015479,10.475036,37.93311,654.966,4.077137,16.308548,1.9186527,8.067041,10.629564,38.826904,678.8963,4.3169684,19.186527,1.9186527,8.033255,10.528083,38.149143,661.1959,3.837305,15.349221,2.877979,8.269973,11.254735,42.294247,725.62756
4.8454914,19.381966,1.9381964,8.015582,10.475343,37.934902,655.0243,4.1186676,16.47467,1.9381964,8.0671625,10.629929,38.82899,678.94226,4.3609424,19.381966,1.9381964,8.033362,10.528404,38.151005,661.25085,3.8763928,15.505572,2.907295,8.270163,11.255326,42.29747,725.6562
4.896044,19.584177,1.9584177,8.015666,10.475593,37.93636,655.07153,4.1616373,16.64655,1.9584177,8.06726,10.630224,38.83069,678.97955,4.40644,19.584177,1.9584177,8.03345,10.5286665,38.152515,661.2955,3.9168353,15.66734,2.9376266,8.270318,11.255806,42.300083,725.6794
4.947736,19.790943,1.9790943,8.01573,10.475782,37.937473,655.10754,4.2055755,16.822302,1.9790943,8.067335,10.63045,38.831978,679.0079,4.4529624,19.790943,1.9790943,8.033516,10.528866,38.153667,661.3294,3.9581885,15.832755,2.9686415,8.270435,11.256171,42.302074,725.697
5,20,2,8.015774,10.475913,37.938236,655.1322,4.25,17,2,8.067387,10.630605,38.832863,679.0273,4.5,20,2,8.033562,10.529002,38.154457,661.3526,4,16,3,8.270515,11.25642,42.303432,725.70905
5.052264,18.188152,3.0313585,8.028409,10.513599,38.15982,661.9686,3.5365849,14.146339,3.0313585,8.083351,10.678862,39.108463,684.79047,2.526132,14.146339,3.0313585,8.048985,10.575222,38.41787,668.67535,4.547038,14.146339,3.0313585,8.270912,11.257651,42.31677,725.83435
5.1039557,18.37424,3.0623736,8.097873,10.722924,39.388138,690.1538,3.572769,14.291077,3.0623736,8.181174,10.978846,40.78628,710.3682,2.5519779,14.291077,3.0623736,8.159619,10.912105,40.272095,703.6169,4.59356,14.291077,3.0623736,8.272347,11.262118,42.421253,726.8357
5.1545086,18.55623,3.0927052,8.151873,10.888207,40.356403,705.1475,3.6081557,14.432623,3.0927052,8.275919,11.273188,42.39475,726.51556,2.5772543,14.432623,3.0927052,8.299589,11.346545,42.556206,727.6873,4.639058,14.432623,3.0927052,8.270638,11.25683,42.50014,727.6273
5.203368,18.732124,3.1220212,8.173313,10.954464,40.747963,710.0764,3.6423576,14.56943,3.1220212,8.323351,11.420269,43.194363,733.1192,2.601684,14.56943,3.1220212,8.390869,11.629036,44.01492,738.93054,4.683031,14.56943,3.1220212,8.268086,11.248919,42.518326,727.8431
5.25,18.9,3.15,8.179921,10.974957,40.87073,711.49097,3.6750002,14.700001,3.15,8.340569,11.473608,43.48372,735.32306,2.625,14.700001,3.15,8.429966,11.749751,44.632717,743.0468,4.725,14.700001,3.15,8.2666645,11.244507,42.51823,727.8626
5.2938924,19.058014,3.1763356,8.18173,10.980572,40.904858,711.87805,3.7057247,14.822899,3.1763356,8.345829,11.489902,43.572044,735.9778,2.6469464,14.822899,3.1763356,8.442997,11.789946,44.837563,744.3413,4.7645035,14.822899,3.1763356,8.266072,11.242669,42.516045,727.84784
5.334565,19.204435,3.2007391,8.182138,10.981842,40.912807,711.96735,3.7341957,14.936783,3.2007391,8.34722,11.494211,43.5954,736.1495,2.6672828,14.936783,3.2007391,8.446725,11.801441,44.89593,744.705,4.801109,14.936783,3.2007391,8.2658,11.241824,42.513775,727.8278
5.371572,19.33766,3.2229433,8.18214,10.981848,40.913113,711.9704,3.7601006,15.040404,3.2229433,8.347454,11.494934,43.599316,736.17816,2.685786,15.040404,3.2229433,8.447586,11.804095,44.909245,744.78827,4.834415,15.040404,3.2229433,8.265605,11.2412195,42.51112,727.804
5.4045086,19.456232,3.242705,8.182014,10.981455,40.911015,711.94666,3.7831562,15.132624,3.242705,8.347342,11.494586,43.597427,736.1643,2.7022543,15.132624,3.242705,8.447611,11.804172,44.909424,744.78986,4.864058,15.132624,3.242705,8.265408,11.240605,42.507927,727.7759
5.4330125,19.558846,3.2598076,8.181838,10.980907,40.908016,711.91284,3.8031087,15.212435,3.2598076,8.347116,11.49389,43.593655,736.13654,2.7165062,15.212435,3.2598076,8.447391,11.80349,44.90573,744.7672,4.8897114,15.212435,3.2598076,8.265188,11.2399235,42.504223,727.7437
5.456773,19.64438,3.2740636,8.181636,10.98028,40.90456,711.874,3.819741,15.278964,3.2740636,8.346847,11.4930525,43.58912,736.1032,2.7283864,15.278964,3.2740636,8.447087,11.802557,44.900745,744.73645,4.9110956,15.278964,3.2740636,8.264946,11.239172,42.5001,727.7082
5.475528,19.7119,3.285317,8.181417,10.9796,40.90081,711.83185,3.83287,15.33148,3.285317,8.346551,11.492137,43.584156,736.0667,2.737764,15.33148,3.285317,8.44675,11.801515,44.89519,744.702,4.927975,15.33148,3.285317,8.264685,11.238361,42.495636,727.6698
5.4890738,19.760666,3.2934442,8.181185,10.97888,40.896835,711.78723,3.8423517,15.369406,3.2934442,8.346237,11.491166,43.578896,736.028,2.7445369,15.369406,3.2934442,8.44639,11.800406,44.889294,744.66547,4.9401665,15.369406,3.2934442,8.264408,11.237503,42.490906,727.62915
5.497261,19.79014,3.2983568,8.1809435,10.978128,40.89269,711.7406,3.8480828,15.392331,3.2983568,8.34591,11.490154,43.57341,735.9876,2.7486305,15.392331,3.2983568,8.446016,11.799252,44.883144,744.62726,4.9475346,15.392331,3.2983568,8.264119,11.236606,42.485966,727.58673
5.5,19.8,3.3,8.180694,10.977353,40.88841,711.6925,3.8500001,15.400001,3.3,8.345573,11.48911,43.567753,735.9459,2.75,15.400001,3.3,8.44563,11.798061,44.8768,744.5878,4.95,15.400001,3.3,8.263821,11.23568,42.48086,727.54285
5.497261,19.79014,3.2983568,8.180438,10.976561,40.884033,711.64325,3.8480828,15.392331,3.2983568,8.345229,11.488043,43.561966,735.90326,2.7486305,15.392331,3.2983568,8.445235,11.7968445,44.870323,744.54755,4.9475346,15.392331,3.2983568,8.263516,11.234733,42.475647,727.498
5.4890738,19.760666,3.2934442,8.18018,10.975758,40.8796,711.5933,3.8423517,15.369406,3.2934442,8.344879,11.486961,43.556107,735.86,2.7445369,15.369406,3.2934442,8.444836,11.795611,44.863758,744.50665,4.9401665,15.369406,3.2934442,8.263207,11.233773,42.47036,727.4525
5.475528,19.7119,3.285317,8.179919,10.97495,40.87514,711.5431,3.83287,15.33148,3.285317,8.344528,11.485874,43.550217,735.8165,2.737764,15.33148,3.285317,8.444434,11.794373,44.857162,744.4656,4.927975,15.33148,3.285317,8.262897,11.232809,42.465046,727.40674
5.456773,19.64438,3.2740636,8.17966,10.974145,40.870697,711.4929,3.819741,15.278964,3.2740636,8.344179,11.484791,43.544342,735.77313,2.7283864,15.278964,3.2740636,8.444034,11.793138,44.850586,744.42456,4.9110956,15.278964,3.2740636,8.262587,11.231847,42.459743,727.3611
5.4330125,19.558846,3.2598076,8.179403,10.973349,40.8663,711.4433,3.8031087,15.212435,3.2598076,8.343833,11.483719,43.538532,735.73016,2.7165062,15.212435,3.2598076,8.443638,11.791916,44.84408,744.384,4.8897114,15.212435,3.2598076,8.26228,11.230896,42.454502,727.3159
5.4045086,19.456232,3.242705,8.179152,10.972568,40.861984,711.3946,3.7831562,15.132624,3.242705,8.343493,11.482668,43.532837,735.688,2.7022543,15.132624,3.242705,8.44325,11.790718,44.837704,744.3441,4.864058,15.132624,3.242705,8.26198,11.229963,42.449364,727.27155
5.371572,19.33766,3.2229433,8.178906,10.971808,40.85779,711.3472,3.7601006,15.040404,3.2229433,8.3431635,11.481647,43.527298,735.647,2.685786,15.040404,3.2229433,8.442872,11.789555,44.831505,744.30536,4.834415,15.040404,3.2229433,8.261688,11.229056,42.444366,727.2284
5.334565,19.204435,3.2007391,8.178671,10.971078,40.853752,711.3016,3.7341957,14.936783,3.2007391,8.342846,11.480663,43.521965,735.6075,2.6672828,14.936783,3.2007391,8.442509,11.788434,44.82554,744.26807,4.801109,14.936783,3.2007391,8.261407,11.228184,42.439556,727.1868
5.2938924,19.058014,3.1763356,8.178447,10.970382,40.849907,711.2581,3.7057247,14.822899,3.1763356,8.342544,11.479727,43.51689,735.5699,2.6469464,14.822899,3.1763356,8.442163,11.787367,44.819855,744.23254,4.7645035,14.822899,3.1763356,8.261139,11.227352,42.434975,727.1472
5.25,18.9,3.15,8.178236,10.969727,40.84629,711.21716,3.6750002,14.700001,3.15,8.342259,11.478847,43.512115,735.5344,2.625,14.700001,3.15,8.441837,11.786364,44.81451,744.19904,4.725,14.700001,3.15,8.260887,11.22657,42.430664,727.11
5.203368,18.732124,3.1220212,8.1780405,10.96912,40.842937,711.1792,3.6423576,14.56943,3.1220212,8.341996,11.47803,43.50769,735.50165,2.601684,14.56943,3.1220212,8.441536,11.785434,44.809555,744.168,4.683031,14.56943,3.1220212,8.2606535,11.225845,42.42667,727.07544
5.1545086,18.55623,3.0927052,8.177862,10.968568,40.839886,711.1446,3.6081557,14.432623,3.0927052,8.341756,11.477287,43.503666,735.47174,2.5772543,14.432623,3.0927052,8.441262,11.784587,44.80505,744.13983,4.639058,14.432623,3.0927052,8.260442,11.225186,42.42304,727.04395
5.1039557,18.37424,3.0623736,8.177704,10.968076,40.837166,711.11383,3.572769,14.291077,3.0623736,8.341542,11.476626,43.50008,735.4451,2.5519779,14.291077,3.0623736,8.441018,11.783834,44.80104,744.1147,4.59356,14.291077,3.0623736,8.260253,11.224599,42.419804,727.0159
5.052264,18.188152,3.0313585,8.177567,10.967651,40.83482,711.0872,3.5365849,14.146339,3.0313585,8.341358,11.476056,43.496986,735.4222,2.526132,14.146339,3.0313585,8.440807,11.783184,44.797577,744.093,4.547038,14.146339,3.0313585,8.260089,11.2240925,42.41701,726.99176
